kategoria,transkrypt,gc_5prime,gc_overall,dlugosc
INTRONIC,"ENSG00000258769[1,1,1]|retro_human_1124|RAP1AP-201|processed_pseudogene|chr14:68691904-68692455(+)",0.51,0.40653357531760437,551
INTRONIC,"ENSG00000258978[1,1,1]|HIF1AP1-201|processed_pseudogene|chr14:69325758-69326033(-)",0.25,0.36363636363636365,275
INTRONIC,"ENSG00000258917[1,1,1]|retro_human_2378|ZMYND19P1-201|processed_pseudogene|chr14:71905895-71906782(+)",0.57,0.5264937993235626,887
INTRONIC,"ENSG00000258605[1,1,1]|retro_human_2590|DYNLL1P2-201|processed_pseudogene|chr14:75627728-75628098(+)",0.57,0.5108108108108108,370
INTRONIC,"ENSG00000259032[1,1,1]|retro_human_294|ENSAP2-201|processed_pseudogene|chr14:76904710-76905162(-)",0.64,0.5442477876106194,452
INTRONIC,"ENSG00000259151[1,1,1]|retro_human_292|CAP2P1-201|transcribed_processed_pseudogene|chr14:83513795-83515285(-)",0.57,0.49328859060402686,1490
INTRONIC,"ENSG00000242571[1,1,1]|retro_human_290|RPL21P11-201|processed_pseudogene|chr14:84591378-84591956(-)",0.47,0.4290657439446367,578
INTRONIC,"ENSG00000258788[2,1,1]|retro_human_8792|CKS1BP1-201|processed_pseudogene|chr14:90454465-90454646(+)",0.46,0.47513812154696133,181
INTRONIC,"ENSG00000259013[1,1,1]|retro_human_671|AL118558.2-201|processed_pseudogene|chr14:96204928-96205266(-)",0.51,0.44970414201183434,338
INTRONIC,"ENSG00000230988[1,1,1]|retro_human_667|RPL23AP11-201|processed_pseudogene|chr14:96898357-96898926(-)",0.49,0.4780316344463972,569
INTRONIC,"ENSG00000213176[1,1,1]|retro_human_3457|RPL13P6-201|processed_pseudogene|chr14:97277669-97278395(+)",0.51,0.5537190082644629,726
INTRONIC,"ENSG00000244691[1,1,1]|retro_human_8090|RPL10AP1-201|processed_pseudogene|chr14:97648009-97648752(-)",0.48,0.48183041722745623,743
INTRONIC,"ENSG00000242085[1,1,1]|retro_human_435|RPS20P33-201|processed_pseudogene|chr14:99622070-99622524(+)",0.59,0.4977973568281938,454
INTRONIC,"ENSG00000241061[1,1,1]|retro_human_2025|RPL5P1-201|processed_pseudogene|chr15:22645504-22646498(-)",0.48,0.4346076458752515,994
INTRONIC,"ENSG00000228992[1,1,1]|retro_human_3823|RPL5P32-201|processed_pseudogene|chr15:25638172-25639151(+)",0.44,0.42288049029622066,979
INTRONIC,"ENSG00000256338[1,1,1]|RPL41P2-201|processed_pseudogene|chr15:26058364-26058874(+)",0.45,0.47058823529411764,510
INTRONIC,"ENSG00000234664[1,1,1]|retro_human_9974|HMGN2P5-201|processed_pseudogene|chr15:27521433-27521806(+)",0.6,0.5201072386058981,373
INTRONIC,"ENSG00000260639[1,1,1]|AC025678.1-201|processed_pseudogene|chr15:32200273-32200711(+)",0.42,0.4246575342465753,438
INTRONIC,"ENSG00000259516[2,1,1]|retro_human_10385|ANP32AP1-201|transcribed_processed_pseudogene|chr15:33042581-33043553(+)",0.55,0.48662551440329216,972
INTRONIC,"ENSG00000259710[1,1,1]|retro_human_10386|NUTF2P6-201|processed_pseudogene|chr15:33087842-33088327(+)",0.53,0.4824742268041237,485
INTRONIC,"ENSG00000259585[1,1,1]|retro_human_3705|RBM17P4-201|processed_pseudogene|chr15:33103518-33104810(-)",0.57,0.4775541795665635,1292
INTRONIC,"ENSG00000259411[1,1,1]|retro_human_6217|HNRNPA1P45-201|processed_pseudogene|chr15:33205964-33207142(+)",0.51,0.47368421052631576,1178
INTRONIC,"ENSG00000261315[1,1,1]|retro_human_10390|LARP4P-201|transcribed_processed_pseudogene|chr15:34422538-34424813(+)",0.49,0.41010989010989013,2275
INTRONIC,"ENSG00000259547[1,1,1]|retro_human_5317|CYCSP2-201|processed_pseudogene|chr15:38914907-38915308(+)",0.41,0.4463840399002494,401
INTRONIC,"ENSG00000260282[1,1,1]|retro_human_2780|EIF4EBP2P2-201|processed_pseudogene|chr15:40388105-40388538(-)",0.75,0.5727482678983834,433
INTRONIC,"ENSG00000260799[1,1,1]|retro_human_2779|KRT8P50-201|processed_pseudogene|chr15:40608049-40609587(-)",0.63,0.5695708712613784,1538
INTRONIC,"ENSG00000227973[1,1,1]|retro_human_7327|PIN4P1-201|processed_pseudogene|chr15:41683156-41683653(-)",0.52,0.43259557344064387,497
INTRONIC,"ENSG00000185607[1,1,1]|retro_human_6353|ACTBP7-201|processed_pseudogene|chr15:41796368-41797592(-)",0.61,0.5743464052287581,1224
INTRONIC,"ENSG00000259335[1,1,1]|retro_human_7324|HNRNPMP1-201|processed_pseudogene|chr15:42255205-42257073(-)",0.46,0.4930406852248394,1868
INTRONIC,"ENSG00000259467[1,1,1]|retro_human_4062|NDUFAF4P1-201|processed_pseudogene|chr15:46964490-46965109(+)",0.48,0.41033925686591277,619
INTRONIC,"ENSG00000259378[1,1,1]|retro_human_4012|DCAF13P3-201|processed_pseudogene|chr15:48752244-48753678(+)",0.48,0.3947001394700139,1434
INTRONIC,"ENSG00000231169[1,1,1]|retro_human_3224|EEF1B2P1-201|processed_pseudogene|chr15:50313446-50314218(+)",0.54,0.44559585492227977,772
INTRONIC,"ENSG00000260689[1,1,1]|retro_human_9037|HNRNPA3P11-201|processed_pseudogene|chr15:55050168-55051202(-)",0.38,0.43520309477756286,1034
INTRONIC,"ENSG00000270986[1,1,1]|retro_human_7990|HMGB1P51-201|processed_pseudogene|chr15:56474234-56474972(+)",0.41,0.3888888888888889,738
INTRONIC,"ENSG00000259657[1,1,1]|retro_human_1545|PIGHP1-201|processed_pseudogene|chr15:57478423-57479088(+)",0.69,0.5398496240601504,665
INTRONIC,"ENSG00000248415[1,1,1]|retro_human_6290|GAPDHP61-201|processed_pseudogene|chr15:62338047-62339152(-)",0.52,0.5266968325791855,1105
INTRONIC,"ENSG00000259258[1,1,1]|retro_human_7417|AC013553.1-201|processed_pseudogene|chr15:62914905-62915272(+)",0.39,0.42779291553133514,367
INTRONIC,"ENSG00000259232[1,1,1]|AC105129.1-201|processed_pseudogene|chr15:63284639-63285036(-)",0.41,0.5062972292191436,397
INTRONIC,"ENSG00000261102[1,1,1]|retro_human_6284|ATP5MFP6-201|processed_pseudogene|chr15:64236334-64236700(-)",0.44,0.5081967213114754,366
INTRONIC,"ENSG00000243404[1,1,1]|retro_human_6285|RPL35AP32-201|processed_pseudogene|chr15:64267879-64268302(-)",0.52,0.458628841607565,423
INTRONIC,"ENSG00000242634[1,1,1]|retro_human_1187|RPS24P16-201|processed_pseudogene|chr15:65054310-65054802(+)",0.42,0.42886178861788615,492
INTRONIC,"ENSG00000259470[1,1,1]|retro_human_7008|KRT8P9-201|processed_pseudogene|chr15:68681627-68683176(+)",0.62,0.5745642349903163,1549
INTRONIC,"ENSG00000259781[1,1,1]|retro_human_6530|HMGB1P6-201|processed_pseudogene|chr15:68988000-68988746(-)",0.49,0.43967828418230565,746
INTRONIC,"ENSG00000259186[1,1,1]|retro_human_8884|MRPS15P1-201|processed_pseudogene|chr15:71300282-71301127(-)",0.6,0.47928994082840237,845
INTRONIC,"ENSG00000260266[2,7,2]|PPIAP46-201|transcribed_processed_pseudogene|chr15:72222155-72232419(+)",0.46,0.4377410468319559,3630
INTRONIC,"ENSG00000260266[2,7,2]|PPIAP46-202|transcribed_processed_pseudogene|chr15:72222155-72232419(+)",0.46,0.4377410468319559,3630
INTRONIC,"ENSG00000260266[3,1,1]|retro_human_7011|PPIAP46-203|transcribed_processed_pseudogene|chr15:72229250-72229840(+)",0.59,0.47627118644067795,590
INTRONIC,"ENSG00000241890[1,1,1]|retro_human_790|RPL13P4-201|processed_pseudogene|chr15:73258308-73258970(+)",0.53,0.5045317220543807,662
INTRONIC,"ENSG00000260685[1,1,1]|retro_human_6219|AC027104.1-201|processed_pseudogene|chr15:73821135-73821917(-)",0.33,0.37595907928388744,782
INTRONIC,"ENSG00000259581[1,1,1]|retro_human_3808|TYRO3P-201|processed_pseudogene|chr15:74129964-74132769(-)",0.69,0.574331550802139,2805
INTRONIC,"ENSG00000261232[1,1,1]|retro_human_794|AC090751.1-201|processed_pseudogene|chr15:74343219-74343587(+)",0.54,0.4945652173913043,368
INTRONIC,"ENSG00000259562[1,1,1]|retro_human_2989|AC090607.2-201|transcribed_processed_pseudogene|chr15:76153048-76153845(-)",0.46,0.424090338770389,797
INTRONIC,"ENSG00000259461[1,1,1]|retro_human_9286|ANP32BP3-201|processed_pseudogene|chr15:78981690-78982496(-)",0.43,0.413151364764268,806
INTRONIC,"ENSG00000284709[1,1,1]|KF456110.1-201|processed_pseudogene|chr15:79249410-79249895(+)",0.47,0.47835051546391755,485
INTRONIC,"ENSG00000259195[1,1,1]|AC021739.1-201|processed_pseudogene|chr15:83523047-83523321(+)",0.52,0.4708029197080292,274
INTRONIC,"ENSG00000259699[1,1,1]|retro_human_2057|HMGB1P8-201|processed_pseudogene|chr15:86890338-86891389(-)",0.46,0.4538534728829686,1051
INTRONIC,"ENSG00000241362[1,1,1]|retro_human_2241|RPL36AP43-201|processed_pseudogene|chr15:87443766-87444173(-)",0.41,0.41277641277641275,407
INTRONIC,"ENSG00000225193[1,1,1]|retro_human_6194|RPS12P26-201|transcribed_processed_pseudogene|chr15:87962546-87963041(+)",0.54,0.4707070707070707,495
INTRONIC,"ENSG00000259746[1,1,1]|retro_human_3069|HSPE1P3-201|processed_pseudogene|chr15:88390689-88391098(+)",0.5,0.43765281173594134,409
INTRONIC,"ENSG00000253954[1,1,1]|retro_human_8937|HMGN1P38-201|processed_pseudogene|chr15:90474046-90474449(+)",0.76,0.5384615384615384,403
INTRONIC,"ENSG00000259706[1,1,1]|retro_human_5623|HSP90B2P-201|processed_pseudogene|chr15:97021357-97023841(+)",0.62,0.4057971014492754,2484
INTRONIC,"ENSG00000259228[1,1,1]|HNRNPA1P62-201|processed_pseudogene|chr15:97048380-97049432(-)",0.52,0.46387832699619774,1052
INTRONIC,"ENSG00000259257[1,1,1]|retro_human_4583|AC037479.1-201|processed_pseudogene|chr15:97101609-97102334(+)",0.4,0.42344827586206896,725
INTRONIC,"ENSG00000255513[1,1,1]|retro_human_238|AC005363.1-201|transcribed_processed_pseudogene|chr16:1983653-1984104(-)",0.54,0.49445676274944567,451
INTRONIC,"ENSG00000262959[1,1,1]|retro_human_1643|RPL23AP86-201|processed_pseudogene|chr16:2949216-2949857(-)",0.5,0.49453978159126366,641
INTRONIC,"ENSG00000275515[1,1,1]|AC012676.2-201|processed_pseudogene|chr16:4462352-4462638(-)",0.48,0.43006993006993005,286
INTRONIC,"ENSG00000261612[1,1,1]|retro_human_10317|SUB1P3-201|processed_pseudogene|chr16:4592238-4592653(-)",0.38,0.38313253012048193,415
INTRONIC,"ENSG00000229917[1,1,1]|retro_human_6185|RPL7P46-201|processed_pseudogene|chr16:11063253-11064093(+)",0.48,0.4654761904761905,840
INTRONIC,"ENSG00000260318[1,1,1]|retro_human_4404|COX6CP1-201|processed_pseudogene|chr16:11939933-11940248(-)",0.49,0.42857142857142855,315
INTRONIC,"ENSG00000262470[1,1,1]|retro_human_11213|TVP23CP2-201|processed_pseudogene|chr16:14237574-14238297(+)",0.54,0.44951590594744123,723
INTRONIC,"ENSG00000270734[1,1,1]|retro_human_6067|AC136443.5-201|processed_pseudogene|chr16:14860725-14861195(-)",0.51,0.41702127659574467,470
INTRONIC,"ENSG00000262974[1,1,1]|retro_human_11222|AC136618.2-201|processed_pseudogene|chr16:18464548-18465048(+)",0.56,0.422,500
INTRONIC,"ENSG00000258186[1,1,1]|retro_human_4141|chr16:21454537-21455173(-)",0.79,0.7012578616352201,636
INTRONIC,"ENSG00000261528[1,1,1]|retro_human_7586|CCNYL7-201|processed_pseudogene|chr16:23776959-23777785(+)",0.33,0.4019370460048426,826
INTRONIC,"ENSG00000230330[1,1,1]|retro_human_6440|HMGN2P3-201|processed_pseudogene|chr16:26308882-26309255(-)",0.61,0.5254691689008043,373
INTRONIC,"ENSG00000237140[1,1,1]|HSPE1P16-201|processed_pseudogene|chr16:26339082-26339530(-)",0.42,0.39285714285714285,448
INTRONIC,"ENSG00000260452[1,1,1]|retro_human_6438|TPRKBP2-201|processed_pseudogene|chr16:28391563-28392138(-)",0.49,0.34608695652173915,575
INTRONIC,"ENSG00000261336[1,1,1]|retro_human_5656|EIF4BP5-201|processed_pseudogene|chr16:53361843-53363738(-)",0.4,0.46385224274406334,1895
INTRONIC,"ENSG00000259918[1,1,1]|retro_human_5655|NDUFA5P11-201|processed_pseudogene|chr16:53395407-53395850(-)",0.48,0.40632054176072235,443
INTRONIC,"ENSG00000240793[1,1,1]|retro_human_298|UBA52P8-201|processed_pseudogene|chr16:54131679-54132163(-)",0.5,0.5371900826446281,484
INTRONIC,"ENSG00000243609[1,1,1]|retro_human_7520|RPS2P44-201|processed_pseudogene|chr16:54375146-54376092(-)",0.48,0.5285412262156448,946
INTRONIC,"ENSG00000260726[1,1,1]|retro_human_5616|KLF8P1-201|processed_pseudogene|chr16:54515714-54516875(+)",0.43,0.49784668389319553,1161
INTRONIC,"ENSG00000259978[1,1,1]|MRPS21P8-201|processed_pseudogene|chr16:55562099-55562434(+)",0.5,0.5462686567164179,335
INTRONIC,"ENSG00000260828[1,1,1]|retro_human_5245|HMGB3P32-201|processed_pseudogene|chr16:63398289-63398950(+)",0.49,0.45537065052950076,661
INTRONIC,"ENSG00000262141[1,1,1]|AC040162.2-201|processed_pseudogene|chr16:73651678-73651935(-)",0.48,0.5097276264591439,257
INTRONIC,"ENSG00000240435[1,1,1]|retro_human_6098|RPS12P27-201|processed_pseudogene|chr16:74005139-74005576(+)",0.57,0.4759725400457666,437
INTRONIC,"ENSG00000261395[1,1,1]|retro_human_6093|HSPE1P5-201|transcribed_processed_pseudogene|chr16:74482580-74482952(+)",0.51,0.43548387096774194,372
INTRONIC,"ENSG00000260459[1,1,1]|retro_human_6091|FTLP14-201|processed_pseudogene|chr16:74618802-74619386(+)",0.47,0.5222602739726028,584
INTRONIC,"ENSG00000244378[2,1,2]|RPS2P45-201|transcribed_processed_pseudogene|chr16:74830229-74832386(+)",0.45,0.45108947612424666,2157
INTRONIC,"ENSG00000261764[1,1,1]|retro_human_5939|KRT18P18-201|transcribed_processed_pseudogene|chr16:78546376-78547755(+)",0.59,0.5634517766497462,1379
INTRONIC,"ENSG00000261330[1,1,1]|retro_human_547|PPIAP50-201|processed_pseudogene|chr16:83948301-83948895(+)",0.55,0.46296296296296297,594
INTRONIC,"ENSG00000260229[1,1,1]|retro_human_2988|PPIAP51-201|processed_pseudogene|chr16:87536792-87537389(-)",0.59,0.49246231155778897,597
INTRONIC,"ENSG00000270313[1,1,1]|retro_human_4905|COX6CP16-201|processed_pseudogene|chr16:91344928-91345244(-)",0.52,0.46835443037974683,316
INTRONIC,"ENSG00000260528[8,9,11]|AL627309.6-201|processed_pseudogene|chr16:96259543-96260323(+)",0.7,0.5628205128205128,780
INTRONIC,"ENSG00000263017[1,1,1]|retro_human_5156|AC036164.1-201|processed_pseudogene|chr17:845375-845808(+)",0.57,0.6420323325635104,433
INTRONIC,"ENSG00000263219[1,1,1]|retro_human_7835|RYKP1-201|processed_pseudogene|chr17:4111293-4113131(+)",0.76,0.500544069640914,1838
INTRONIC,"ENSG00000261868[1,1,1]|retro_human_9987|MFSD1P1-201|processed_pseudogene|chr17:4190569-4191996(+)",0.59,0.4365802382620883,1427
INTRONIC,"ENSG00000230201[1,1,1]|retro_human_1268|ATP6V0CP1-201|processed_pseudogene|chr17:4746896-4747614(-)",0.57,0.5710306406685237,718
INTRONIC,"ENSG00000270606[1,1,1]|retro_human_5862|PPIAP52-201|processed_pseudogene|chr17:8466485-8467077(+)",0.5,0.47635135135135137,592
INTRONIC,"ENSG00000241654[1,1,1]|retro_human_1068|RPL19P18-201|processed_pseudogene|chr17:9497555-9498236(-)",0.52,0.4977973568281938,681
INTRONIC,"ENSG00000223878[1,1,1]|retro_human_10616|PPIAP53-201|processed_pseudogene|chr17:15413047-15413636(+)",0.51,0.4770797962648557,589
INTRONIC,"ENSG00000233966[1,1,1]|retro_human_2182|UBE2SP1-201|processed_pseudogene|chr17:15610420-15611189(-)",0.69,0.6566970091027308,769
INTRONIC,"ENSG00000179277[1,1,1]|retro_human_6180|MEIS3P1-201|processed_pseudogene|chr17:15692980-15694037(+)",0.71,0.6215704824976348,1057
INTRONIC,"ENSG00000226478[1,1,1]|retro_human_2174|UPF3AP1-201|processed_pseudogene|chr17:16647958-16649188(-)",0.74,0.5186991869918699,1230
INTRONIC,"ENSG00000228000[1,1,1]|retro_human_235|RPL7AP65-201|processed_pseudogene|chr17:18258658-18259506(+)",0.55,0.4893867924528302,848
INTRONIC,"ENSG00000177302[1,10,14]|retro_human_388|RPL21P121-201|processed_pseudogene|chr17:18255436-18261863(-)",0.63,0.5227568270481144,769
INTRONIC,"ENSG00000224126[1,1,1]|retro_human_6462|UBE2SP2-201|processed_pseudogene|chr17:18624032-18624629(+)",0.46,0.6197654941373534,597
INTRONIC,"ENSG00000189343[1,1,1]|retro_human_4570|RPS2P46-201|processed_pseudogene|chr17:19394048-19395031(-)",0.57,0.5768056968463886,983
INTRONIC,"ENSG00000214832[2,1,2]|retro_human_2539|UPF3AP2-202|transcribed_processed_pseudogene|chr17:20324317-20325551(-)",0.71,0.5218800648298217,1234
INTRONIC,"ENSG00000214832[2,1,2]|UPF3AP2-201|transcribed_processed_pseudogene|chr17:20324317-20325551(-)",0.71,0.5218800648298217,1234
INTRONIC,"ENSG00000188013[1,1,1]|retro_human_5830|MEIS3P2-201|processed_pseudogene|chr17:20537892-20539067(+)",0.71,0.617872340425532,1175
INTRONIC,"ENSG00000240873[1,1,1]|retro_human_2932|RPS29P22-201|processed_pseudogene|chr17:29057600-29057868(-)",0.5,0.4552238805970149,268
INTRONIC,"ENSG00000240494[1,1,1]|retro_human_10709|RPS12P28-201|processed_pseudogene|chr17:29598233-29598760(+)",0.5,0.45540796963946867,527
INTRONIC,"ENSG00000264943[1,1,1]|retro_human_5306|SH3GL1P1-202|transcribed_processed_pseudogene|chr17:32986275-32987456(+)",0.63,0.5969517358171041,1181
INTRONIC,"ENSG00000264943[1,1,1]|SH3GL1P1-203|transcribed_processed_pseudogene|chr17:32986275-32987456(+)",0.63,0.5969517358171041,1181
INTRONIC,"ENSG00000266777[3,1,3]|SH3GL1P1-201|transcribed_processed_pseudogene|chr17:32986715-32988761(+)",0.56,0.6036168132942327,2046
INTRONIC,"ENSG00000264743[1,1,1]|retro_human_5107|DPRXP4-201|processed_pseudogene|chr17:31921040-31921708(+)",0.51,0.4550898203592814,668
INTRONIC,"ENSG00000263535[1,1,1]|retro_human_5307|AK4P1-201|processed_pseudogene|chr17:32290840-32291612(+)",0.75,0.5142487046632125,772
INTRONIC,"ENSG00000264497[1,1,1]|AC090616.4-201|processed_pseudogene|chr17:32970295-32970510(-)",0.44,0.42790697674418604,215
INTRONIC,"ENSG00000226049[1,1,1]|retro_human_8763|TLK2P1-201|processed_pseudogene|chr17:34983136-34986425(-)",0.6,0.43204621465491033,3289
INTRONIC,"ENSG00000275029[2,1,2]|retro_human_3465|HMGB1P24-202|transcribed_processed_pseudogene|chr17:38131064-38131492(-)",0.49,0.4696261682242991,428
INTRONIC,"ENSG00000275029[2,1,2]|HMGB1P24-201|transcribed_processed_pseudogene|chr17:38131064-38131492(-)",0.49,0.4696261682242991,428
INTRONIC,"ENSG00000264663[1,1,1]|retro_human_9334|KRT8P34-201|processed_pseudogene|chr17:40698556-40699700(-)",0.52,0.5568181818181818,1144
INTRONIC,"ENSG00000213326[1,1,1]|retro_human_4253|RPS7P11-201|processed_pseudogene|chr17:47583013-47583699(-)",0.55,0.4650145772594752,686
INTRONIC,"ENSG00000248895[1,1,1]|AC068531.2-201|processed_pseudogene|chr17:49744812-49745107(+)",0.62,0.5898305084745763,295
INTRONIC,"ENSG00000251550[1,1,1]|retro_human_9848|AC091133.5-201|processed_pseudogene|chr17:49900427-49900835(+)",0.34,0.3627450980392157,408
INTRONIC,"ENSG00000235183[1,1,1]|retro_human_9842|SRP14P3-201|processed_pseudogene|chr17:50658396-50658823(+)",0.53,0.468384074941452,427
INTRONIC,"ENSG00000270264[1,1,1]|retro_human_9395|NDUFB8P2-201|processed_pseudogene|chr17:60753709-60754347(+)",0.54,0.5282131661442007,638
INTRONIC,"ENSG00000271626[1,1,1]|retro_human_1274|H3P42-201|processed_pseudogene|chr17:61184722-61185204(+)",0.46,0.42531120331950206,482
INTRONIC,"ENSG00000267083[1,1,1]|retro_human_3524|KRT18P61-201|processed_pseudogene|chr17:61678885-61680283(+)",0.54,0.5536480686695279,1398
INTRONIC,"ENSG00000227694[1,1,1]|retro_human_3526|RPL23AP74-201|processed_pseudogene|chr17:61938586-61939157(+)",0.45,0.45709281961471104,571
INTRONIC,"ENSG00000263883[1,1,1]|retro_human_10637|EEF1DP7-201|transcribed_processed_pseudogene|chr17:64507157-64507770(+)",0.54,0.5530179445350734,613
INTRONIC,"ENSG00000256826[1,1,1]|retro_human_10638|ATP5MFP4-201|processed_pseudogene|chr17:65361227-65361594(+)",0.46,0.5095367847411444,367
INTRONIC,"ENSG00000271974[1,1,1]|RDM1P4-201|transcribed_processed_pseudogene|chr17:65775606-65775842(-)",0.47,0.4322033898305085,236
INTRONIC,"ENSG00000213180[1,1,1]|retro_human_4742|RPL36AP48-201|processed_pseudogene|chr17:68100474-68100888(+)",0.44,0.4227053140096618,414
INTRONIC,"ENSG00000267203[1,1,1]|retro_human_4739|SNRPGP4-201|processed_pseudogene|chr17:70195311-70195640(+)",0.43,0.41033434650455924,329
INTRONIC,"ENSG00000270993[1,1,1]|AC111186.1-201|processed_pseudogene|chr17:75951871-75952101(-)",0.77,0.6086956521739131,230
INTRONIC,"ENSG00000242931[1,1,1]|retro_human_8670|RPL7P49-201|processed_pseudogene|chr17:77326952-77327760(-)",0.48,0.42945544554455445,808
INTRONIC,"ENSG00000232083[1,1,1]|retro_human_5613|RPL31P7-201|processed_pseudogene|chr17:81503930-81504408(-)",0.49,0.4665271966527197,478
INTRONIC,"ENSG00000263606[2,1,1]|retro_human_5476|CHORDC1P4-202|transcribed_processed_pseudogene|chr18:3100996-3102437(-)",0.45,0.40527411519777934,1441
INTRONIC,"ENSG00000263606[2,1,1]|CHORDC1P4-201|transcribed_processed_pseudogene|chr18:3100996-3102437(-)",0.45,0.40527411519777934,1441
INTRONIC,"ENSG00000264186[1,1,1]|retro_human_5323|SNRPCP4-201|processed_pseudogene|chr18:3146121-3146648(+)",0.44,0.5009487666034156,527
INTRONIC,"ENSG00000250933[1,1,1]|retro_human_11010|GAPDHP66-201|processed_pseudogene|chr18:4137928-4138995(-)",0.5,0.5201499531396439,1067
INTRONIC,"ENSG00000264714[2,1,2]|retro_human_10807|KIAA0895LP1-202|transcribed_processed_pseudogene|chr18:10888702-10890710(+)",0.69,0.49302788844621515,2008
INTRONIC,"ENSG00000264714[2,1,2]|KIAA0895LP1-201|transcribed_processed_pseudogene|chr18:10888702-10890710(+)",0.69,0.49302788844621515,2008
INTRONIC,"ENSG00000267301[1,1,1]|retro_human_5958|RPL23AP77-201|processed_pseudogene|chr18:23904046-23904609(-)",0.47,0.4706927175843694,563
INTRONIC,"ENSG00000188985[1,1,1]|retro_human_3777|DHFRP1-201|processed_pseudogene|chr18:26365315-26365974(-)",0.61,0.4339908952959029,659
INTRONIC,"ENSG00000263846[1,1,1]|retro_human_9181|CIAPIN1P-201|processed_pseudogene|chr18:26793396-26794427(+)",0.48,0.507274490785645,1031
INTRONIC,"ENSG00000215492[1,1,1]|retro_human_4399|HNRNPA1P7-201|processed_pseudogene|chr18:32602469-32603532(-)",0.53,0.47883349012229537,1063
INTRONIC,"ENSG00000175886[1,1,1]|retro_human_3873|RPL7AP66-201|processed_pseudogene|chr18:39530585-39531486(-)",0.53,0.5105438401775805,901
INTRONIC,"ENSG00000267524[1,1,1]|retro_human_1741|RPSAP57-201|processed_pseudogene|chr18:54947809-54948741(+)",0.39,0.5032188841201717,932
INTRONIC,"ENSG00000243256[1,1,1]|retro_human_8976|RPL30P14-201|processed_pseudogene|chr18:61608094-61608542(-)",0.5,0.41517857142857145,448
INTRONIC,"ENSG00000214318[1,1,1]|retro_human_2146|ATP5MC1P6-201|processed_pseudogene|chr18:63702010-63702522(+)",0.5,0.53125,512
INTRONIC,"ENSG00000264388[1,1,1]|AC090312.1-201|processed_pseudogene|chr18:71810127-71810575(+)",0.45,0.484375,448
INTRONIC,"ENSG00000264315[1,1,1]|retro_human_976|HNRNPA1P11-201|processed_pseudogene|chr18:72839721-72840777(+)",0.5,0.4753787878787879,1056
INTRONIC,"ENSG00000244229[1,1,1]|retro_human_5855|RPL26P35-201|processed_pseudogene|chr18:77063149-77063708(-)",0.44,0.41681574239713776,559
INTRONIC,"ENSG00000275468[1,1,1]|AC004678.1-201|processed_pseudogene|chr19:1986171-1987200(-)",0.65,0.6598639455782312,1029
INTRONIC,"ENSG00000239524[1,1,1]|retro_human_8189|RPL32P34-201|processed_pseudogene|chr19:5264249-5264749(+)",0.59,0.528,500
INTRONIC,"ENSG00000237273[1,1,1]|retro_human_7055|RSL24D1P8-201|processed_pseudogene|chr19:12224617-12225209(+)",0.52,0.3766891891891892,592
INTRONIC,"ENSG00000240616[1,1,1]|retro_human_1597|RPS6P25-201|processed_pseudogene|chr19:13018534-13019383(+)",0.55,0.4534746760895171,849
INTRONIC,"ENSG00000224543[1,1,1]|retro_human_6651|SNRPGP15-201|processed_pseudogene|chr19:14615951-14616273(+)",0.47,0.4192546583850932,322
INTRONIC,"ENSG00000275432[1,1,1]|AC022149.2-201|processed_pseudogene|chr19:14754857-14755160(+)",0.49,0.46864686468646866,303
INTRONIC,"ENSG00000225067[1,1,1]|AD000091.1-201|processed_pseudogene|chr19:15736702-15737268(+)",0.42,0.45229681978798586,566
INTRONIC,"ENSG00000267693[1,1,1]|AC011477.4-201|processed_pseudogene|chr19:19906382-19906741(+)",0.35,0.4206128133704735,359
INTRONIC,"ENSG00000270270[1,1,1]|retro_human_1659|BNIP3P10-201|processed_pseudogene|chr19:20008407-20009084(-)",0.54,0.40472673559822747,677
INTRONIC,"ENSG00000269055[1,1,1]|retro_human_10445|BNIP3P18-201|processed_pseudogene|chr19:20405266-20405941(+)",0.54,0.38074074074074077,675
INTRONIC,"ENSG00000268174[1,1,1]|retro_human_6508|BNIP3P22-201|processed_pseudogene|chr19:20553974-20554630(+)",0.51,0.3856707317073171,656
INTRONIC,"ENSG00000268335[1,1,1]|retro_human_5058|BNIP3P23-201|processed_pseudogene|chr19:20580688-20581299(-)",0.51,0.3944353518821604,611
INTRONIC,"ENSG00000240522[1,1,1]|retro_human_5061|RPL7AP10-201|processed_pseudogene|chr19:21288302-21289193(-)",0.52,0.48484848484848486,891
INTRONIC,"ENSG00000268322[1,1,1]|retro_human_4544|BNIP3P25-201|processed_pseudogene|chr19:21456822-21457481(+)",0.5,0.38543247344461307,659
INTRONIC,"ENSG00000268705[1,1,1]|retro_human_10961|BNIP3P26-201|processed_pseudogene|chr19:21659858-21660512(-)",0.5,0.39602446483180426,654
INTRONIC,"ENSG00000269845[1,1,2]|retro_human_10858|CCNYL6-201|transcribed_processed_pseudogene|chr19:21889303-21892096(+)",0.73,0.44074471894020767,2793
INTRONIC,"ENSG00000267920[1,1,1]|SNX6P1-201|processed_pseudogene|chr19:23261642-23262967(-)",0.47,0.3660377358490566,1325
INTRONIC,"ENSG00000268469[1,1,1]|retro_human_4961|BNIP3P38-201|processed_pseudogene|chr19:23371084-23371728(+)",0.55,0.391304347826087,644
